" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"551621","Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with manmade filaments","551621","Woven fabrics, <85% artificial fibres, with man"
"551622","Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments","551622","Dyed woven fabrics, <85% artificial fibres, wit"
"551623","Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments","551623","Coloured woven fabrics, <85% artificial fibres,"
"551624","Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments","551624","Printed woven fabrics, <85% artificial fibres,"
"551631","Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair","551631","Woven fabrics, <85% artificial fibres, with woo"
"551632","Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair","551632","Dyed woven fabrics, <85% artificial fibres, wit"
"551633","Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair","551633","Coloured woven fabrics, <85% artificial staple"
"551634","Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair","551634","Printed woven fabrics, <85% artificial staple f"
"551641","Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton","551641","Woven fabrics, <85% artificial staple fibres, m"
"551642","Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton","551642","Dyed woven fabrics, <85% artificial staple fibr"
"551643","Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton","551643","Coloured woven fabrics, <85% artificial staple"
"551644","Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton","551644","Printed woven fabrics, <85% artificial staple f"
"551691","Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516","551691","Woven fabrics, artificial staple fibres, nes"
"551692","Fabrics, woven; dyed, of artificial staple fibres, n.e.c. in heading no. 5516","551692","Dyed woven fabrics, artificial staple fibres, n"
"551693","Fabrics, woven; of yarns of different colours, of artificial staple fibres, n.e.c. in heading no. 5516","551693","Coloured woven fabrics, artificial staple fibre"
"551694","Fabrics, woven; printed, of artificial staple fibres, n.e.c. in heading no. 5516","551694","Printed woven fabrics, artificial staple fibres"
"560121","Wadding; other articles thereof, of cotton","560121","Cotton wadding and articles thereof"
"560122","Wadding; other articles thereof, of man-made fibres","560122","Wadding of man-made fibres and articles thereof"
"560129","Wadding; other articles thereof, other than of cotton or man-made fibres","560129","Wadding and articles of wadding, nes"
"560130","Wadding; textile flock and dust and mill neps","560130","Textile flock and dust and mill neps"
"560210","Felt; needleloom felt and stitch-bonded fibre fabrics, whether or not impregnated, coated, covered or laminated","560210","Needleloom felt and stitch-bonded fibre fabrics"
"560221","Felt; of wool or fine animal hair (excluding needleloom felt or stitch-bonded fibre fabrics), not impregnated, coated, covered nor laminated","560221","Felt of wool or fine animal hair (excl. impregn"
"560229","Felt; of textile materials other than wool or fine animal hair (excluding needleloom felt and stitch-bonded fibre fabrics), not impregnated, coated, covered or laminated","560229","Felt of textile materials (excl. impregnated, c"
"560290","Felt; impregnated, coated, covered or laminated (excluding needleloom felt and stitch-bonded fibre fabrics)","560290","Felt, nes"
"560311","Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing not more than 25g/m2)","560300","Nonwovens"
"560312","Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)","560300","Nonwovens"
"560313","Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)","560300","Nonwovens"
"560314","Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2)","560300","Nonwovens"
"560391","Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing not more than 25g/m2)","560300","Nonwovens"
"560392","Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)","560300","Nonwovens"
"560393","Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)","560300","Nonwovens"
"560394","Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 150g/m2)","560300","Nonwovens"
"560410","Rubber thread and cord; textile covered","560410","Rubber thread and cord, textile covered"
"560490","Yarn; textile yarn, strip, and the like of heading no. 5404 or 5405, impregnated, coated, covered, or sheathed with rubber or plastics, n.e.c. in heading no. 5604","560490","Textile yarn and strip, etc, impregnated or coa"
"560500","Yarn; metallised, whether or not gimped, of textile yarn, or strip or the like of heading no. 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal","560500","Metallized yarn, being textile yarn, or strip,"
"560600","Yarn and strip and the like of heading no. 5404 or 5405; gimped, (other than those of heading no. 5406 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn","560600","Gimped yarn and strip; chenille yarn; loop wale"
"560721","Twine; binder or baler twine, of sisal or other textile fibres of the genus agave","560721","Binder or baler twine of sisal, etc, of the gen"
"560729","Twine, cordage, ropes, cables; of sisal or other textile fibres of the genus agave (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed","560729","Twine, cordage, ropes and cables, of sisal, etc"
"560741","Twine; binder or baler twine, of polyethylene or polypropylene","560741","Binder or baler twine of polyethylene or polypr"
"560749","Twine, cordage, ropes, cables; of polyethylene or polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed","560749","Twine, cordage, ropes and cables, of polyethyle"
"560750","Twine, cordage, ropes, cables; of synthetic fibres other than polyethylene or polypropylene, whether or not plaited, braided or impregnated, coated, covered or sheathed with rubber or plastics","560750","Twine, cordage, ropes and cables, of synthetic"
"560790","Twine, cordage, ropes, cables; of materials n.e.c. in heading no. 5607, whether or not plaited, braided or impregnated, coated, covered, or sheathed with rubber or plastics","560790","Twine, cordage, ropes and cables, nes"
"560811","Twine, cordage or rope; fishing nets, made up, of man made textile materials","560811","Made up fishing nets of man-made textile materi"
"560819","Twine, cordage or rope; knotted netting, for other than fishing, of man-made textile materials","560819","Knotted netting of man-made textile materials ("
"560890","Twine, cordage or rope; knotted netting, of other than man-made textiles","560890","Knotted netting of twine, cordage or rope of te"
"560900","Yarn; articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.c. or included","560900","Articles of yarn, strip, etc, twine, cordage, r"
"570110","Carpets and other textile floor coverings; knotted, of wool or fine animal hair, whether or not made up","570110","Carpets and other textile floor coverings, of w"
"570190","Carpets and other textile floor coverings; knotted, of textile materials (other than wool or fine animal hair), whether or not made up","570190","Carpets and other textile floor coverings, of o"
"570210","Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, including kelem, schumacks, karamanie and similar hand-woven rugs","570210","Kelem, Schumacks, Karamanie and other similar h"
"570220","Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, of coconut fibres (coir)","570220","Floor coverings of coconut fibres (coir)"
"570231","Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20","570231","Pile floor coverings of wool..., woven, not mad"
"570232","Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20","570232","Pile floor coverings of man-made textiles, wove"
"570239","Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20","570239","Pile floor coveringsof other textiles, woven, n"
"570241","Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20","570241","Pile floor coverings of wool..., woven, made up"
"570242","Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20","570242","Pile floor coverings of man-made textiles, wove"
"570249","Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20","570249","Pile floor coverings of other textiles, woven,"
"570250","Carpets and other textile floor coverings; woven, (not tufted or flocked), not of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20","570259","Non-pile floor coverings of other textiles, wov"
"570291","Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20","570291","Non-pile floor coverings of wool..., woven, mad"
"570292","Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20","570292","Non-pile floor coverings of man-made textiles,"
